video_id,scbi,score_quality,coverage,diversity,efficiency,balance,num_selected,num_dense,compression_ratio
112,0.2752531479106891,0.5505062958213782,0.0,0.7724654195067207,0.8461538461538461,0.0,16,65,0.24615384615384617
263,0.12588740012395377,0.25177480024790755,0.0,0.9218604580361136,0.9838274932614556,0.0,15,371,0.04043126684636118
225,0.08302317525280879,0.16604635050561758,0.0,0.8041125843758633,0.9577464788732395,0.0,16,142,0.11267605633802817
95,0.2140423531180005,0.428084706236001,0.0,0.7451480545246768,0.9523809523809523,0.0,16,189,0.08465608465608465
188,0.5823432605848646,0.16468652116972918,1.0,0.42764644345281577,0.9782608695652174,0.2827997373994328,16,92,0.17391304347826086
769,0.0,0.0,0.0,0.0,0.0,0.0,16,174,0.09195402298850575
485,0.6804358087127694,0.3608716174255389,1.0,0.2425728248191057,0.9661016949152542,0.5303536539445599,16,59,0.2711864406779661
875,0.0,0.0,0.0,0.0,0.0,0.0,16,111,0.14414414414414414
688,0.0,0.0,0.0,0.0,0.0,0.0,16,196,0.08163265306122448
852,0.059123384017021045,0.11824676803404209,0.0,0.21880474384369508,0.98,0.0,16,150,0.10666666666666667
124,0.5023782616186698,0.00475652323733969,1.0,0.004990584895156698,0.9879518072289156,0.009468011657220408,16,166,0.0963855421686747
33,0.49996523850376756,0.9999304770075351,0.0,0.0,0.9951923076923077,0.0,16,208,0.07692307692307693
2,0.750266168887394,0.5005323377747879,1.0,1.0,0.9846153846153847,0.6671396879284208,16,130,0.12307692307692308
575,0.7353608026654502,0.4707216053309004,1.0,1.0,0.9894736842105263,0.6401233294250707,16,190,0.08421052631578947
735,0.0,0.0,0.0,0.0,0.0,0.0,16,84,0.19047619047619047
474,0.01765989996233648,0.03531979992467296,0.0,0.0,0.9887640449438202,0.0,16,89,0.1797752808988764
719,0.0,0.0,0.0,0.0,0.0,0.0,16,174,0.09195402298850575
877,0.0,0.0,0.0,0.0,0.0,0.0,16,236,0.06779661016949153
