video_id,scbi,score_quality,coverage,diversity,efficiency,balance,num_selected,num_dense,compression_ratio
112,0.26107960884447406,0.5221592176889481,0.0,0.7574084250787578,0.8769230769230769,0.0,16,65,0.24615384615384617
263,0.05842652971866368,0.11685305943732736,0.0,0.37778665704878733,0.9892183288409704,0.0,16,371,0.0431266846361186
225,0.5014452744212187,0.002890548842437309,1.0,0.0020745789903898015,0.9859154929577465,0.005764435303081989,16,142,0.11267605633802817
95,0.20419322315722457,0.40838644631444915,0.0,0.849610797603774,0.9365079365079365,0.0,16,189,0.08465608465608465
188,0.5761578630749267,0.15231572614985325,1.0,0.47561113668074295,0.9782608695652174,0.2643645707392616,16,92,0.17391304347826086
769,0.0,0.0,0.0,0.0,0.0,0.0,16,174,0.09195402298850575
485,0.6804358087127694,0.3608716174255389,1.0,0.2425728248191057,0.9661016949152542,0.5303536539445599,16,59,0.2711864406779661
875,0.0,0.0,0.0,0.0,0.0,0.0,16,111,0.14414414414414414
688,0.0,0.0,0.0,0.0,0.0,0.0,16,196,0.08163265306122448
852,0.5722397778116244,0.14447955562324882,1.0,0.1361178912667974,0.9866666666666667,0.2524807977798601,16,150,0.10666666666666667
124,0.5014895918203819,0.002979183640763706,1.0,0.0018964068901538354,0.9879518072289156,0.0059406689378126865,16,166,0.0963855421686747
33,0.0,0.0,0.0,0.0,0.0,0.0,16,208,0.07692307692307693
2,0.750266168887394,0.5005323377747879,1.0,1.0,0.9846153846153847,0.6671396879284208,16,130,0.12307692307692308
575,0.055301426914992236,0.11060285382998447,0.0,0.0,0.9947368421052631,0.0,16,190,0.08421052631578947
735,0.0,0.0,0.0,0.0,0.0,0.0,16,84,0.19047619047619047
474,0.0,0.0,0.0,0.0,0.0,0.0,16,89,0.1797752808988764
719,0.0,0.0,0.0,0.0,0.0,0.0,16,174,0.09195402298850575
877,0.0,0.0,0.0,0.0,0.0,0.0,16,236,0.06779661016949153
17,0.5536773353629427,0.10735467072588548,1.0,0.25704965392309875,0.9878048780487805,0.19389392317370746,16,164,0.0975609756097561
368,0.5013539424115846,0.002707884823169247,1.0,0.0002954058890887591,0.996,0.005401143970552882,16,500,0.032
490,0.48882021988761787,0.9776404397752357,0.0,0.0,0.9974489795918368,0.0,16,392,0.04081632653061224
520,0.0,0.0,0.0,0.0,0.0,0.0,16,129,0.12403100775193798
617,0.0,0.0,0.0,0.0,0.0,0.0,16,187,0.0855614973262032
834,0.0,0.0,0.0,0.0,0.0,0.0,16,149,0.10738255033557047
289,0.0,0.0,0.0,0.0,0.0,0.0,16,39,0.41025641025641024
232,0.26631778423843006,0.5326355684768601,0.0,0.6862749355104569,0.9545454545454546,0.0,16,88,0.18181818181818182
236,0.5038747868796544,0.007749573759308656,1.0,0.007263750564381496,0.9906976744186047,0.015379959388917721,16,215,0.07441860465116279
269,0.7099758498246174,0.4199516996492347,1.0,0.5548583630581045,0.9904306220095693,0.5915013866358606,16,209,0.07655502392344497
157,0.4441504217554242,0.8883008435108484,0.0,0.7249507163873254,0.9933259176863182,0.0,16,899,0.017797552836484983
831,0.9208900751996429,0.841780150399286,1.0,0.3742232441628391,0.9910714285714286,0.9140940629822659,16,224,0.07142857142857142
802,0.0,0.0,0.0,0.0,0.0,0.0,16,174,0.09195402298850575
72,0.22553134604008104,0.4510626920801621,0.0,0.8797708578513611,0.9947735191637631,0.0,16,574,0.027874564459930314
518,0.5673937956279764,0.13478759125595283,1.0,0.18952370328460516,0.9736842105263158,0.2375556311939814,16,76,0.21052631578947367
517,0.6883783303504138,0.3767566607008276,1.0,0.3890787630106241,0.9803921568627451,0.5473104600910991,16,102,0.1568627450980392
796,0.0010744091728672556,0.002148818345734511,0.0,0.0,0.9924242424242424,0.0,16,132,0.12121212121212122
143,0.45151358100438355,0.9030271620087671,0.0,0.12426139627106693,0.9488372093023256,0.0,16,215,0.07441860465116279
709,0.19940794655284858,0.39881589310569715,0.0,0.512343294012353,0.963302752293578,0.0,16,109,0.14678899082568808
869,0.0,0.0,0.0,0.0,0.0,0.0,16,144,0.1111111111111111
45,0.2773781758421307,0.5547563516842614,0.0,0.0,0.9939393939393939,0.0,16,165,0.09696969696969697
198,0.8611963571425995,0.7223927142851989,1.0,0.7856428252836314,0.984375,0.8388246284297542,16,128,0.125
181,0.14104064532045296,0.2820812906409059,0.0,0.8447180173848098,0.952054794520548,0.0,16,146,0.1095890410958904
399,0.0,0.0,0.0,0.0,0.0,0.0,16,16,1.0
56,0.07918558264338599,0.15837116528677198,0.0,0.26063879623182845,0.9935622317596566,0.0,16,466,0.034334763948497854
401,0.0,0.0,0.0,0.0,0.0,0.0,16,23,0.6956521739130435
40,0.6640977548763609,0.3281955097527217,1.0,0.7362350710261889,0.9920634920634921,0.49419758965127636,16,252,0.06349206349206349
871,0.0,0.0,0.0,0.0,0.0,0.0,16,150,0.10666666666666667
390,0.34993567347818705,0.6998713469563741,0.0,0.0,0.9984126984126984,0.0,16,630,0.025396825396825397
648,0.0,0.0,0.0,0.0,0.0,0.0,16,93,0.17204301075268819
661,0.013737408595122673,0.027474817190245346,0.0,0.06883687696740196,0.9523809523809523,0.0,16,63,0.25396825396825395
678,0.22770027487986502,0.45540054975973004,0.0,0.0,0.9939024390243902,0.0,16,164,0.0975609756097561
598,0.0,0.0,0.0,0.0,0.0,0.0,16,138,0.11594202898550725
161,0.39263595951146535,0.7852719190229307,0.0,0.9819674901006029,0.9727095516569201,0.0,16,513,0.031189083820662766
196,0.6296670076492856,0.2593340152985713,1.0,0.2890653235322403,0.9901960784313726,0.41185898601664733,16,204,0.0784313725490196
660,0.0,0.0,0.0,0.0,0.0,0.0,16,89,0.1797752808988764
365,0.0063244674133915825,0.012648934826783165,0.0,0.0,0.9878048780487805,0.0,16,82,0.1951219512195122
628,0.0,0.0,0.0,0.0,0.0,0.0,16,281,0.05693950177935943
