video_id,scbi,score_quality,coverage,diversity,efficiency,balance,num_selected,num_dense,compression_ratio
112,0.2849575977319785,0.569915195463957,0.0,0.782349391761859,0.8615384615384616,0.0,16,65,0.24615384615384617
263,0.06817259133099843,0.13634518266199686,0.0,0.42228804544529286,0.9919137466307277,0.0,16,371,0.0431266846361186
225,0.08891456894331154,0.17782913788662308,0.0,0.9161538835896802,0.971830985915493,0.0,16,142,0.11267605633802817
95,0.23792632972470823,0.47585265944941646,0.0,0.8707455681957044,0.9365079365079365,0.0,16,189,0.08465608465608465
188,0.5769004798919196,0.15380095978383918,1.0,0.46985251118323235,0.9782608695652174,0.26659877248265296,16,92,0.17391304347826086
769,0.0,0.0,0.0,0.0,0.0,0.0,16,174,0.09195402298850575
485,0.6804358087127694,0.3608716174255389,1.0,0.2425728248191057,0.9661016949152542,0.5303536539445599,16,59,0.2711864406779661
875,0.0,0.0,0.0,0.0,0.0,0.0,16,111,0.14414414414414414
688,0.0,0.0,0.0,0.0,0.0,0.0,16,196,0.08163265306122448
852,0.5722397778116244,0.14447955562324882,1.0,0.1361178912667974,0.9866666666666667,0.2524807977798601,16,150,0.10666666666666667
124,0.5014895918203819,0.002979183640763706,1.0,0.0018964068901538354,0.9879518072289156,0.0059406689378126865,16,166,0.0963855421686747
33,0.0,0.0,0.0,0.0,0.0,0.0,16,208,0.07692307692307693
2,0.750266168887394,0.5005323377747879,1.0,1.0,0.9846153846153847,0.6671396879284208,16,130,0.12307692307692308
575,0.010736546515217119,0.021473093030434237,0.0,0.0,0.9947368421052631,0.0,16,190,0.08421052631578947
735,0.0,0.0,0.0,0.0,0.0,0.0,16,84,0.19047619047619047
474,0.0,0.0,0.0,0.0,0.0,0.0,16,89,0.1797752808988764
719,0.0,0.0,0.0,0.0,0.0,0.0,16,174,0.09195402298850575
877,0.0,0.0,0.0,0.0,0.0,0.0,16,236,0.06779661016949153
17,0.105677828340216,0.211355656680432,0.0,0.0,0.9939024390243902,0.0,16,164,0.0975609756097561
368,0.0038610584672600324,0.007722116934520065,0.0,0.0,0.998,0.0,16,500,0.032
490,0.48882021988761787,0.9776404397752357,0.0,0.0,0.9974489795918368,0.0,16,392,0.04081632653061224
520,0.08851244042079065,0.1770248808415813,0.0,0.022601714320786705,0.9767441860465116,0.0,16,129,0.12403100775193798
617,0.0,0.0,0.0,0.0,0.0,0.0,16,187,0.0855614973262032
834,0.0,0.0,0.0,0.0,0.0,0.0,16,149,0.10738255033557047
289,0.0,0.0,0.0,0.0,0.0,0.0,16,39,0.41025641025641024
232,0.2227634581312421,0.4455269162624842,0.0,0.7487871218615465,0.9090909090909091,0.0,16,88,0.18181818181818182
236,0.597104323007153,0.19420864601430599,1.0,0.7058698742632292,0.9813953488372094,0.32525077868508323,16,215,0.07441860465116279
269,0.7099758498246174,0.4199516996492347,1.0,0.5548583630581045,0.9904306220095693,0.5915013866358606,16,209,0.07655502392344497
157,0.4544053207555265,0.908810641511053,0.0,0.6632186985788509,0.9911012235817576,0.0,16,899,0.017797552836484983
831,0.28576791301037924,0.5715358260207585,0.0,1.0,0.9866071428571429,0.0,16,224,0.07142857142857142
802,0.0,0.0,0.0,0.0,0.0,0.0,16,174,0.09195402298850575
72,0.333361065443265,0.66672213088653,0.0,0.0,0.9982578397212544,0.0,16,574,0.027874564459930314
518,0.14628621473390294,0.2925724294678059,0.0,1.0,0.9342105263157895,0.0,16,76,0.21052631578947367
517,0.13946338211119866,0.2789267642223973,0.0,0.0,0.9901960784313726,0.0,16,102,0.1568627450980392
796,0.0010744091728672556,0.002148818345734511,0.0,0.0,0.9924242424242424,0.0,16,132,0.12121212121212122
143,0.4193083550894672,0.8386167101789344,0.0,0.584504715499025,0.9488372093023256,0.0,16,215,0.07441860465116279
709,0.25742002153742244,0.5148400430748449,0.0,0.6880559637545924,0.963302752293578,0.0,16,109,0.14678899082568808
869,0.0,0.0,0.0,0.0,0.0,0.0,16,144,0.1111111111111111
45,0.7999651998817054,0.5999303997634108,1.0,0.8544006826252439,0.9878787878787879,0.7499456224497332,16,165,0.09696969696969697
198,0.8611963571425995,0.7223927142851989,1.0,0.7856428252836314,0.984375,0.8388246284297542,16,128,0.125
181,0.537419714967783,0.07483942993556596,1.0,0.2570512166082287,0.9863013698630136,0.1392569491799392,16,146,0.1095890410958904
399,0.0,0.0,0.0,0.0,0.0,0.0,16,16,1.0
56,0.07918558264338599,0.15837116528677198,0.0,0.26063879623182845,0.9935622317596566,0.0,16,466,0.034334763948497854
401,0.0,0.0,0.0,0.0,0.0,0.0,16,23,0.6956521739130435
40,0.0365443614073736,0.0730887228147472,0.0,0.0,0.996031746031746,0.0,16,252,0.06349206349206349
871,0.0,0.0,0.0,0.0,0.0,0.0,16,150,0.10666666666666667
390,0.3760349453688932,0.7520698907377864,0.0,0.0,0.9984126984126984,0.0,16,630,0.025396825396825397
648,0.0,0.0,0.0,0.0,0.0,0.0,16,93,0.17204301075268819
661,0.016767922732681538,0.033535845465363076,0.0,0.09915743216285802,0.9523809523809523,0.0,16,63,0.25396825396825395
678,0.456739991280266,0.913479982560532,0.0,0.0,0.9939024390243902,0.0,16,164,0.0975609756097561
598,0.0,0.0,0.0,0.0,0.0,0.0,16,138,0.11594202898550725
161,0.4854613338275979,0.9709226676551957,0.0,0.12503058765835975,0.9805068226120858,0.0,16,513,0.031189083820662766
196,0.16597852338426886,0.3319570467685377,0.0,0.0,0.9950980392156863,0.0,16,204,0.0784313725490196
660,0.0,0.0,0.0,0.0,0.0,0.0,16,89,0.1797752808988764
365,0.007553281430102167,0.015106562860204334,0.0,0.0,0.9878048780487805,0.0,16,82,0.1951219512195122
628,0.0,0.0,0.0,0.0,0.0,0.0,16,281,0.05693950177935943
169,0.16628917284830946,0.3325783456966189,0.0,0.4788084827863219,0.9936842105263158,0.0,16,475,0.03368421052631579
175,0.7222479117432303,0.4444958234864607,1.0,0.2894302306551168,0.9886363636363636,0.615433864548833,16,176,0.09090909090909091
477,0.0,0.0,0.0,0.0,0.0,0.0,16,320,0.05
348,0.0,0.0,0.0,0.0,0.0,0.0,16,230,0.06956521739130435
570,0.0,0.0,0.0,0.0,0.0,0.0,16,114,0.14035087719298245
412,0.0,0.0,0.0,0.0,0.0,0.0,16,34,0.47058823529411764
832,0.0,0.0,0.0,0.0,0.0,0.0,16,160,0.1
300,0.7495731849347578,0.4991463698695156,1.0,0.8993031346230208,0.9895287958115183,0.6659074522696018,16,191,0.08376963350785341
708,0.0,0.0,0.0,0.0,0.0,0.0,16,312,0.05128205128205128
597,0.256710341564236,0.513420683128472,0.0,0.32650039898864125,0.9545454545454546,0.0,16,88,0.18181818181818182
15,0.1355251984224956,0.2710503968449912,0.0,0.7503806373832942,0.9130434782608696,0.0,16,161,0.09937888198757763
19,0.4997379244260269,0.9994758488520538,0.0,0.0,0.9916666666666667,0.0,16,120,0.13333333333333333
562,0.48693066360771653,0.9738613272154331,0.0,0.0,0.9868421052631579,0.0,16,76,0.21052631578947367
229,0.5497276366690925,0.09945527333818513,1.0,0.3709062697999634,0.9862068965517241,0.18091736107866818,16,145,0.1103448275862069
709,0.0,0.0,0.0,0.0,0.0,0.0,16,109,0.14678899082568808
384,0.5206349869660104,0.04126997393202086,1.0,0.011572996673754431,0.9960552268244576,0.07926853739223477,16,507,0.03155818540433925
433,0.0,0.0,0.0,0.0,0.0,0.0,16,173,0.09248554913294797
320,0.0,0.0,0.0,0.0,0.0,0.0,16,191,0.08376963350785341
704,0.0,0.0,0.0,0.0,0.0,0.0,16,123,0.13008130081300814
365,0.0,0.0,0.0,0.0,0.0,0.0,16,82,0.1951219512195122
58,0.5519068469127386,0.10381369382547725,1.0,0.08363641262382232,0.98989898989899,0.18810002884760574,16,198,0.08080808080808081
465,0.3642966327751999,0.7285932655503998,0.0,0.0,0.998165137614679,0.0,16,545,0.029357798165137616
846,0.0,0.0,0.0,0.0,0.0,0.0,16,134,0.11940298507462686
698,0.0,0.0,0.0,0.0,0.0,0.0,16,179,0.0893854748603352
431,0.3815820600554753,0.7631641201109506,0.0,0.0,0.9965156794425087,0.0,16,287,0.05574912891986063
136,0.07097436778455102,0.14194873556910204,0.0,0.5019084317892232,0.9839357429718876,0.0,16,249,0.0642570281124498
780,0.0,0.0,0.0,0.0,0.0,0.0,16,49,0.32653061224489793
268,0.05896261643048808,0.11792523286097616,0.0,0.0,0.9945054945054945,0.0,16,182,0.08791208791208792
98,0.41071863278722615,0.8214372655744523,0.0,0.7708989821650896,0.9963811821471653,0.0,16,829,0.019300361881785282
142,0.36138199401753435,0.7227639880350687,0.0,0.8792120012879103,0.9047619047619048,0.0,16,168,0.09523809523809523
99,0.12591510585443247,0.25183021170886494,0.0,0.642473676253736,0.9642857142857143,0.0,16,112,0.14285714285714285
189,0.053941482485560424,0.10788296497112085,0.0,0.0,0.9933333333333333,0.0,16,150,0.10666666666666667
378,0.0,0.0,0.0,0.0,0.0,0.0,16,111,0.14414414414414414
620,0.6533756732232829,0.3067513464465658,1.0,1.0,0.9845360824742269,0.4694869414609157,16,194,0.08247422680412371
211,0.2770673463971896,0.5541346927943792,0.0,1.0,0.9931740614334471,0.0,16,586,0.027303754266211604
272,0.10757293839866186,0.21514587679732372,0.0,0.6435906018098597,0.8333333333333334,0.0,16,72,0.2222222222222222
128,0.007376523321577666,0.014753046643155332,0.0,0.0,0.9969135802469136,0.0,16,324,0.04938271604938271
34,0.27145522613560574,0.5429104522712115,0.0,1.0,0.9583333333333334,0.0,16,216,0.07407407407407407
897,0.0,0.0,0.0,0.0,0.0,0.0,16,86,0.18604651162790697
723,0.0,0.0,0.0,0.0,0.0,0.0,16,429,0.037296037296037296
781,0.0,0.0,0.0,0.0,0.0,0.0,16,40,0.4
563,0.4235788899331951,0.8471577798663902,0.0,0.0,0.9967741935483871,0.0,16,310,0.05161290322580645
466,0.9784624728874058,0.9569249457748118,1.0,1.0,0.9971910112359551,0.9779883973996084,16,712,0.02247191011235955
