video_id,scbi,score_quality,coverage,diversity,efficiency,balance,num_selected,num_dense,compression_ratio
112,0.2849575977319785,0.569915195463957,0.0,0.782349391761859,0.8615384615384616,0.0,16,65,0.24615384615384617
263,0.12434169939751691,0.24868339879503382,0.0,0.9271455076257294,0.9838274932614556,0.0,15,371,0.04043126684636118
225,0.08891456894331154,0.17782913788662308,0.0,0.9161538835896802,0.971830985915493,0.0,16,142,0.11267605633802817
95,0.2140423531180005,0.428084706236001,0.0,0.7451480545246768,0.9523809523809523,0.0,16,189,0.08465608465608465
188,0.5823432605848646,0.16468652116972918,1.0,0.42764644345281577,0.9782608695652174,0.2827997373994328,16,92,0.17391304347826086
769,0.0,0.0,0.0,0.0,0.0,0.0,16,174,0.09195402298850575
485,0.6804358087127694,0.3608716174255389,1.0,0.2425728248191057,0.9661016949152542,0.5303536539445599,16,59,0.2711864406779661
875,0.0,0.0,0.0,0.0,0.0,0.0,16,111,0.14414414414414414
688,0.0,0.0,0.0,0.0,0.0,0.0,16,196,0.08163265306122448
852,0.059123384017021045,0.11824676803404209,0.0,0.21880474384369508,0.98,0.0,16,150,0.10666666666666667
124,0.5023782616186698,0.00475652323733969,1.0,0.004990584895156698,0.9879518072289156,0.009468011657220408,16,166,0.0963855421686747
33,0.49996523850376756,0.9999304770075351,0.0,0.0,0.9951923076923077,0.0,16,208,0.07692307692307693
2,0.750266168887394,0.5005323377747879,1.0,1.0,0.9846153846153847,0.6671396879284208,16,130,0.12307692307692308
575,0.7353608026654502,0.4707216053309004,1.0,1.0,0.9894736842105263,0.6401233294250707,16,190,0.08421052631578947
735,0.0,0.0,0.0,0.0,0.0,0.0,16,84,0.19047619047619047
474,0.01765989996233648,0.03531979992467296,0.0,0.0,0.9887640449438202,0.0,16,89,0.1797752808988764
719,0.0,0.0,0.0,0.0,0.0,0.0,16,174,0.09195402298850575
877,0.0,0.0,0.0,0.0,0.0,0.0,16,236,0.06779661016949153
17,0.105677828340216,0.211355656680432,0.0,0.0,0.9939024390243902,0.0,16,164,0.0975609756097561
368,0.0038610584672600324,0.007722116934520065,0.0,0.0,0.998,0.0,16,500,0.032
490,0.4927312573656094,0.9854625147312188,0.0,0.040618716802161024,0.9923469387755102,0.0,16,392,0.04081632653061224
520,0.0963118737112169,0.1926237474224338,0.0,0.10149907779181445,0.9767441860465116,0.0,16,129,0.12403100775193798
617,0.0,0.0,0.0,0.0,0.0,0.0,16,187,0.0855614973262032
834,0.0,0.0,0.0,0.0,0.0,0.0,16,149,0.10738255033557047
289,0.0,0.0,0.0,0.0,0.0,0.0,16,39,0.41025641025641024
232,0.23049775486096438,0.46099550972192876,0.0,0.721301448699113,0.8977272727272727,0.0,16,88,0.18181818181818182
236,0.01379023627768616,0.02758047255537232,0.0,0.07335816006888468,0.986046511627907,0.0,16,215,0.07441860465116279
269,0.7099758498246174,0.4199516996492347,1.0,0.5548583630581045,0.9904306220095693,0.5915013866358606,16,209,0.07655502392344497
157,0.4292801475269118,0.8585602950538236,0.0,0.8184919661098681,0.9911012235817576,0.0,16,899,0.017797552836484983
831,0.9208900751996429,0.841780150399286,1.0,0.3742232441628391,0.9910714285714286,0.9140940629822659,16,224,0.07142857142857142
802,0.0,0.0,0.0,0.0,0.0,0.0,16,174,0.09195402298850575
72,0.7041957429941292,0.4083914859882585,1.0,0.567563158756328,0.9965156794425087,0.5799402936630124,16,574,0.027874564459930314
518,0.1680203936274388,0.3360407872548776,0.0,1.0,0.9473684210526316,0.0,16,76,0.21052631578947367
517,0.6149745710394469,0.2299491420788938,1.0,0.21431787871689142,0.9803921568627451,0.3739165046942144,16,102,0.1568627450980392
796,0.0010744091728672556,0.002148818345734511,0.0,0.0,0.9924242424242424,0.0,16,132,0.12121212121212122
143,0.44655273106618565,0.8931054621323713,0.0,0.1308883428340053,0.9441860465116279,0.0,16,215,0.07441860465116279
709,0.14831610662639388,0.29663221325278777,0.0,0.0,0.9908256880733946,0.0,16,109,0.14678899082568808
869,0.0,0.0,0.0,0.0,0.0,0.0,16,144,0.1111111111111111
45,0.7070212512583283,0.4140425025166564,1.0,0.36847676313997657,0.9878787878787879,0.5856153570769762,16,165,0.09696969696969697
198,0.4964128929876307,0.9928257859752614,0.0,0.0,0.9921875,0.0,16,128,0.125
181,0.6747453599166853,0.3494907198333705,1.0,1.0,0.9863013698630136,0.5179594267628964,16,146,0.1095890410958904
399,0.0,0.0,0.0,0.0,0.0,0.0,16,16,1.0
56,0.06400785121227155,0.1280157024245431,0.0,0.26982630741580926,0.9914163090128756,0.0,16,466,0.034334763948497854
401,0.0,0.0,0.0,0.0,0.0,0.0,16,23,0.6956521739130435
40,0.999996957541268,0.9999939150825361,1.0,1.2465265782917746e-06,0.9920634920634921,0.9999969575320115,16,252,0.06349206349206349
871,0.0,0.0,0.0,0.0,0.0,0.0,16,150,0.10666666666666667
390,0.8876536929410928,0.7753073858821856,1.0,0.43360976652821975,0.9968253968253968,0.8734345297582593,16,630,0.025396825396825397
648,0.0,0.0,0.0,0.0,0.0,0.0,16,93,0.17204301075268819
661,0.5127762234018645,0.025552446803729017,1.0,0.12120821959295254,0.9682539682539683,0.04983157493966618,16,63,0.25396825396825395
678,0.9054400067861743,0.8108800135723487,1.0,0.29855879857940243,0.9878048780487805,0.8955645956605532,16,164,0.0975609756097561
598,0.0,0.0,0.0,0.0,0.0,0.0,16,138,0.11594202898550725
161,0.44140231035256977,0.8828046207051395,0.0,0.7835505411531561,0.9805068226120858,0.0,16,513,0.031189083820662766
196,0.16597852338426886,0.3319570467685377,0.0,0.0,0.9950980392156863,0.0,16,204,0.0784313725490196
660,0.0,0.0,0.0,0.0,0.0,0.0,16,89,0.1797752808988764
365,0.7495853456791851,0.4991706913583702,1.0,1.0,0.975609756097561,0.6659290956469821,16,82,0.1951219512195122
628,0.0,0.0,0.0,0.0,0.0,0.0,16,281,0.05693950177935943
169,0.23039582597037986,0.4607916519407597,0.0,0.8307169794016614,0.9852631578947368,0.0,16,475,0.03368421052631579
